Name,Symbol,Side,Status,Filled,Total Qty,Price,Avg Price,Time-in-Force,Placed Time,Filled Time
MRNA211203P00300000,MRNA211203P00300000,Buy,Filled,1,1,@2.50,2.50,DAY,12/01/2021 09:35:03 EST,12/01/2021 09:35:05 EST
AAPL211203P00165000,AAPL211203P00165000,Buy,Cancelled,0,1,@1.03,,DAY,12/01/2021 09:32:30 EST,
AAPL211203C00162500,AAPL211203C00162500,Sell,Filled,1,1,@2.90,2.90,DAY,11/30/2021 12:43:55 EST,11/30/2021 12:44:02 EST
AAPL211203C00162500,AAPL211203C00162500,Sell,Cancelled,0,1,@2.63,,DAY,11/30/2021 10:48:55 EST,
LCID211203C00060000,LCID211203C00060000,Buy,Filled,1,1,@1.42,1.42,DAY,11/30/2021 09:54:41 EST,11/30/2021 09:54:59 EST
TWTR211203C00053000,TWTR211203C00053000,Sell,Filled,2,2,@0.050,0.050,DAY,11/30/2021 09:49:29 EST,11/30/2021 09:49:30 EST
AAPL211203C00162500,AAPL211203C00162500,Buy,Filled,1,1,@1.01,1.01,DAY,11/29/2021 12:15:45 EST,11/29/2021 12:15:45 EST
TWTR211203C00053000,TWTR211203C00053000,Buy,Filled,2,2,@0.600,0.600,DAY,11/29/2021 09:36:38 EST,11/29/2021 09:36:38 EST
TWTR220121C00050000,TWTR220121C00050000,Sell,Filled,1,1,@4.39,4.39,DAY,11/29/2021 09:31:20 EST,11/29/2021 09:31:21 EST
NVDA211126C00335000,NVDA211126C00335000,Sell,Cancelled,0,1,@0.010,,DAY,11/26/2021 11:59:08 EST,
AMD211126C00160000,AMD211126C00160000,Sell,Filled,1,1,@0.020,0.020,DAY,11/26/2021 11:34:05 EST,11/26/2021 11:34:05 EST
NVDA211126C00335000,NVDA211126C00335000,Buy,Filled,1,1,@0.890,0.890,DAY,11/24/2021 13:44:46 EST,11/24/2021 13:44:46 EST
RBLX211217C00130000,RBLX211217C00130000,Buy,Filled,1,1,@9.00,9.00,DAY,11/24/2021 10:08:23 EST,11/24/2021 10:11:46 EST
AMD211126C00150000,AMD211126C00150000,Sell,Filled,1,1,@3.65,3.65,DAY,11/24/2021 10:06:10 EST,11/24/2021 10:06:48 EST
AAPL211126P00155000,AAPL211126P00155000,Sell,Filled,4,4,@0.300,0.300,DAY,11/23/2021 12:16:40 EST,11/23/2021 12:17:02 EST
AAPL211126P00155000,AAPL211126P00155000,Sell,Cancelled,0,4,@0.340,,DAY,11/23/2021 12:01:34 EST,
IWM211217C00240000,IWM211217C00240000,Buy,Filled,1,1,@1.70,1.70,DAY,11/23/2021 11:58:01 EST,11/23/2021 11:58:01 EST
AMD211126C00150000,AMD211126C00150000,Buy,Filled,1,1,@1.78,1.78,DAY,11/23/2021 11:28:03 EST,11/23/2021 11:28:03 EST
SU220318C00030000,SU220318C00030000,Buy,Cancelled,0,1,@0.800,,DAY,11/23/2021 11:15:31 EST,
SNAP211126C00060000,SNAP211126C00060000,Sell,Filled,2,2,@0.010,0.010,DAY,11/23/2021 10:15:36 EST,11/23/2021 10:15:36 EST
MSFT220218C00400000,MSFT220218C00400000,Buy,Filled,1,1,@1.49,1.49,DAY,11/23/2021 10:13:56 EST,11/23/2021 10:27:09 EST
MSFT220218C00400000,MSFT220218C00400000,Buy,Filled,3,3,@1.84,1.84,DAY,11/23/2021 09:59:50 EST,11/23/2021 09:59:51 EST
AAPL211126P00155000,AAPL211126P00155000,Sell,Cancelled,0,3,@1.00,,DAY,11/23/2021 09:55:00 EST,
AAPL211126P00155000,AAPL211126P00155000,Buy,Filled,4,4,@0.2575,0.2575,DAY,11/22/2021 15:57:55 EST,11/22/2021 15:57:55 EST
IWM211217C00240000,IWM211217C00240000,Buy,Filled,2,2,@2.36,2.36,DAY,11/22/2021 15:42:43 EST,11/22/2021 15:43:07 EST
IWM211217C00240000,IWM211217C00240000,Buy,Cancelled,0,2,@2.30,,DAY,11/22/2021 15:41:58 EST,
TWTR220121C00050000,TWTR220121C00050000,Buy,Filled,1,1,@2.11,2.11,DAY,11/22/2021 15:31:32 EST,11/22/2021 15:31:32 EST
NVDA211126C00365000,NVDA211126C00365000,Sell,Filled,1,1,@0.430,0.430,DAY,11/22/2021 12:05:31 EST,11/22/2021 12:05:31 EST
SPY211122C00475000,SPY211122C00475000,Sell,Filled,10,10,@0.020,0.020,DAY,11/22/2021 11:47:32 EST,11/22/2021 11:47:32 EST
AMD211126C00165000,AMD211126C00165000,Sell,Filled,5,5,@0.900,0.900,DAY,11/22/2021 11:30:43 EST,11/22/2021 11:30:46 EST
AMD211126C00165000,AMD211126C00165000,Buy,Filled,2,2,@1.27,1.27,DAY,11/22/2021 11:03:48 EST,11/22/2021 11:03:48 EST
LCID211126P00051000,LCID211126P00051000,Sell,Filled,1,1,@1.67,1.67,DAY,11/22/2021 10:53:47 EST,11/22/2021 10:53:55 EST
LCID211126P00051000,LCID211126P00051000,Buy,Filled,1,1,@1.63,1.63,DAY,11/22/2021 10:40:04 EST,11/22/2021 10:40:05 EST
AAPL211126C00167500,AAPL211126C00167500,Sell,Filled,1,1,@0.860,0.860,DAY,11/22/2021 10:36:18 EST,11/22/2021 10:36:18 EST
AMD211126C00165000,AMD211126C00165000,Buy,Filled,3,3,@1.77,1.77,DAY,11/22/2021 10:10:42 EST,11/22/2021 10:10:42 EST
AAPL211126C00167500,AAPL211126C00167500,Buy,Filled,1,1,@1.25,1.25,DAY,11/22/2021 10:03:51 EST,11/22/2021 10:03:51 EST
AMD211126C00160000,AMD211126C00160000,Sell,Cancelled,0,1,@4.20,,DAY,11/22/2021 10:03:15 EST,
SPY211122C00475000,SPY211122C00475000,Buy,Filled,10,10,@0.130,0.130,DAY,11/22/2021 10:02:33 EST,11/22/2021 10:02:33 EST
AAPL211126C00165000,AAPL211126C00165000,Sell,Filled,1,1,@1.85,1.85,DAY,11/22/2021 09:57:17 EST,11/22/2021 09:57:17 EST
SPY211122C00474000,SPY211122C00474000,Sell,Filled,5,5,@0.200,0.200,DAY,11/22/2021 09:55:39 EST,11/22/2021 09:55:39 EST
AMD211126C00160000,AMD211126C00160000,Buy,Filled,1,1,@2.94,2.94,DAY,11/22/2021 09:48:11 EST,11/22/2021 09:48:11 EST
TSLA211126C01290000,TSLA211126C01290000,Sell,Filled,1,1,@8.95,8.95,DAY,11/22/2021 09:38:42 EST,11/22/2021 09:38:49 EST
SPY211122C00474000,SPY211122C00474000,Buy,Filled,5,5,@0.100,0.100,DAY,11/22/2021 09:37:11 EST,11/22/2021 09:37:11 EST
ABNB211126C00210000,ABNB211126C00210000,Sell,Filled,1,1,@0.350,0.350,DAY,11/22/2021 09:31:38 EST,11/22/2021 09:31:40 EST
ABNB211126C00210000,ABNB211126C00210000,Sell,Cancelled,0,1,@0.850,,GTC,11/22/2021 09:09:23 EST,
TSLA211126C01290000,TSLA211126C01290000,Buy,Filled,1,1,@4.00,4.00,DAY,11/19/2021 15:39:00 EST,11/19/2021 15:39:01 EST
ABNB211126C00210000,ABNB211126C00210000,Buy,Filled,1,1,@1.02,1.02,DAY,11/19/2021 14:17:58 EST,11/19/2021 14:17:58 EST
NVDA211119C00340000,NVDA211119C00340000,Sell,Filled,1,1,@0.070,0.070,DAY,11/19/2021 13:18:07 EST,11/19/2021 13:18:07 EST
NVDA211119C00340000,NVDA211119C00340000,Sell,Cancelled,0,1,@0.070,,DAY,11/19/2021 13:16:41 EST,
LCID211119C00055000,LCID211119C00055000,Sell,Filled,1,1,@0.120,0.120,DAY,11/19/2021 13:16:20 EST,11/19/2021 13:16:23 EST
LCID211119C00055000,LCID211119C00055000,Sell,Cancelled,0,1,@0.140,,DAY,11/19/2021 13:15:46 EST,
AAPL211126C00165000,AAPL211126C00165000,Buy,Filled,1,1,@0.780,0.780,DAY,11/19/2021 12:49:43 EST,11/19/2021 12:49:43 EST
SHOP211119C01800000,SHOP211119C01800000,Sell,Filled,2,2,@2.50,2.50,DAY,11/19/2021 11:40:23 EST,11/19/2021 11:41:26 EST
SHOP211119C01800000,SHOP211119C01800000,Sell,Filled,8,8,@2.50,2.50,DAY,11/19/2021 11:18:18 EST,11/19/2021 11:23:32 EST
SHOP211119C01800000,SHOP211119C01800000,Sell,Cancelled,0,5,@2.50,,DAY,11/19/2021 11:09:31 EST,
SHOP211119C01800000,SHOP211119C01800000,Buy,Filled,10,10,@2.35,2.35,DAY,11/19/2021 11:06:32 EST,11/19/2021 11:06:32 EST
RBLX211119C00140000,RBLX211119C00140000,Sell,Filled,1,1,@0.800,0.800,DAY,11/19/2021 11:00:12 EST,11/19/2021 11:00:45 EST
CSCO211119C00058000,CSCO211119C00058000,Sell,Cancelled,0,1,@0.010,,DAY,11/19/2021 10:46:53 EST,
AMD211119C00155000,AMD211119C00155000,Sell,Filled,1,1,@1.90,1.90,DAY,11/19/2021 09:55:10 EST,11/19/2021 09:56:42 EST
RBLX211119C00140000,RBLX211119C00140000,Buy,Filled,1,1,@0.750,0.750,DAY,11/19/2021 09:47:36 EST,11/19/2021 09:47:36 EST
LCID211126P00045000,LCID211126P00045000,Sell,Filled,1,1,@2.58,2.58,DAY,11/18/2021 10:03:45 EST,11/18/2021 10:03:51 EST
AMD211119C00155000,AMD211119C00155000,Sell,Cancelled,0,1,@3.90,,DAY,11/18/2021 10:03:21 EST,
NVDA211126C00365000,NVDA211126C00365000,Buy,Filled,1,1,@2.35,2.35,DAY,11/18/2021 09:54:40 EST,11/18/2021 09:54:40 EST
AMD211119C00160000,AMD211119C00160000,Buy,Filled,1,1,@1.80,1.80,DAY,11/18/2021 09:41:41 EST,11/18/2021 09:41:57 EST
CSCO211119C00058000,CSCO211119C00058000,Sell,Cancelled,0,1,@0.010,,DAY,11/18/2021 09:39:43 EST,
NVDA211119C00340000,NVDA211119C00340000,Buy,Filled,1,1,@2.11,2.11,DAY,11/18/2021 09:35:20 EST,11/18/2021 09:35:20 EST
SHOP211119C01750000,SHOP211119C01750000,Buy,Cancelled,0,1,@2.20,,DAY,11/17/2021 14:05:21 EST,
CSCO211119C00058000,CSCO211119C00058000,Buy,Filled,1,1,@0.930,0.930,DAY,11/17/2021 13:56:26 EST,11/17/2021 13:56:26 EST
LCID211119C00055000,LCID211119C00055000,Buy,Filled,1,1,@1.64,1.64,DAY,11/17/2021 13:52:10 EST,11/17/2021 13:52:10 EST
AFRM211119C00170000,AFRM211119C00170000,Sell,Filled,1,1,@0.200,0.200,DAY,11/17/2021 12:54:51 EST,11/17/2021 12:54:51 EST
LCID211126P00045000,LCID211126P00045000,Buy,Filled,1,1,@1.64,1.64,DAY,11/17/2021 11:52:30 EST,11/17/2021 11:52:30 EST
AAPL211119C00155000,AAPL211119C00155000,Sell,Filled,4,4,@0.520,0.520,DAY,11/17/2021 11:09:39 EST,11/17/2021 11:09:39 EST
AAPL211119C00155000,AAPL211119C00155000,Buy,Filled,4,4,@0.250,0.250,DAY,11/17/2021 10:59:11 EST,11/17/2021 10:59:12 EST
LCID211119C00060000,LCID211119C00060000,Sell,Filled,1,1,@1.84,1.84,DAY,11/17/2021 10:18:45 EST,11/17/2021 10:19:13 EST
PLUG211119C00044000,PLUG211119C00044000,Sell,Filled,4,4,@1.90,1.90,DAY,11/17/2021 09:48:49 EST,11/17/2021 09:49:09 EST
AFRM211119C00170000,AFRM211119C00170000,Buy,Filled,1,1,@1.15,1.15,DAY,11/17/2021 09:43:01 EST,11/17/2021 09:43:01 EST
LCID211119C00060000,LCID211119C00060000,Buy,Filled,1,1,@1.46,1.46,DAY,11/17/2021 09:42:24 EST,11/17/2021 09:42:26 EST
SPY211117C00469000,SPY211117C00469000,Buy,Cancelled,0,1,@0.490,,DAY,11/17/2021 09:36:38 EST,
NFLX211119C00710000,NFLX211119C00710000,Sell,Filled,1,1,@3.80,3.80,DAY,11/17/2021 09:32:24 EST,11/17/2021 09:32:57 EST
AMD211119C00155000,AMD211119C00155000,Buy,Filled,1,1,@1.76,1.76,DAY,11/16/2021 14:37:25 EST,11/16/2021 14:37:26 EST
AMC211119C00045000,AMC211119C00045000,Sell,Filled,1,1,@1.19,1.19,DAY,11/16/2021 13:08:39 EST,11/16/2021 13:09:05 EST
LCID211119C00055000,LCID211119C00055000,Sell,Filled,1,1,@2.98,2.98,DAY,11/16/2021 13:03:32 EST,11/16/2021 13:03:34 EST
AAPL211119C00152500,AAPL211119C00152500,Sell,Filled,1,1,@0.590,0.590,DAY,11/16/2021 12:56:47 EST,11/16/2021 12:56:47 EST
LCID211119P00040000,LCID211119P00040000,Sell,Filled,1,1,@0.110,0.110,DAY,11/16/2021 11:47:24 EST,11/16/2021 11:47:24 EST
RBLX211217C00115000,RBLX211217C00115000,Sell,Filled,1,1,@11.80,11.80,DAY,11/16/2021 11:43:44 EST,11/16/2021 11:43:51 EST
ATVI211119P00066000,ATVI211119P00066000,Sell,Filled,2,2,@0.530,0.530,DAY,11/16/2021 11:12:41 EST,11/16/2021 11:12:41 EST
ATVI211119P00066000,ATVI211119P00066000,Buy,Filled,2,2,@0.710,0.710,DAY,11/16/2021 11:11:38 EST,11/16/2021 11:11:38 EST
PTON211126C00052000,PTON211126C00052000,Sell,Filled,1,1,@1.17,1.17,DAY,11/16/2021 10:12:22 EST,11/16/2021 10:12:22 EST
BA211119C00240000,BA211119C00240000,Sell,Filled,1,1,@0.410,0.410,DAY,11/16/2021 10:07:11 EST,11/16/2021 10:07:11 EST
PTON211126C00052000,PTON211126C00052000,Buy,Filled,1,1,@1.57,1.57,DAY,11/16/2021 09:53:28 EST,11/16/2021 09:53:28 EST
HD211119C00385000,HD211119C00385000,Sell,Filled,1,1,@5.70,5.70,DAY,11/16/2021 09:50:25 EST,11/16/2021 09:50:25 EST
PINS211119C00050000,PINS211119C00050000,Sell,Filled,2,2,@0.710,0.710,DAY,11/16/2021 09:46:34 EST,11/16/2021 09:46:34 EST
HD211119C00385000,HD211119C00385000,Buy,Filled,1,1,@4.35,4.35,DAY,11/16/2021 09:45:09 EST,11/16/2021 09:45:26 EST
PROG211119C00004000,PROG211119C00004000,Sell,Filled,1,1,@0.550,0.550,DAY,11/16/2021 09:44:16 EST,11/16/2021 09:44:16 EST
PROG211119C00004500,PROG211119C00004500,Sell,Filled,2,2,@0.470,0.470,DAY,11/16/2021 09:43:35 EST,11/16/2021 09:43:35 EST
PROG211119C00004500,PROG211119C00004500,Buy,Filled,2,2,@0.520,0.520,DAY,11/16/2021 09:40:41 EST,11/16/2021 09:40:41 EST
PROG211119C00004000,PROG211119C00004000,Buy,Filled,1,1,@0.550,0.550,DAY,11/16/2021 09:36:08 EST,11/16/2021 09:36:09 EST
BABA211126C00185000,BABA211126C00185000,Sell,Filled,1,1,@1.60,1.60,DAY,11/16/2021 09:33:10 EST,11/16/2021 09:33:11 EST
LCID211119C00055000,LCID211119C00055000,Buy,Filled,1,1,@0.970,0.970,DAY,11/15/2021 15:57:47 EST,11/15/2021 15:58:17 EST
PINS211119C00050000,PINS211119C00050000,Buy,Filled,2,2,@0.620,0.620,DAY,11/15/2021 15:43:35 EST,11/15/2021 15:43:35 EST
MARA211217C00100000,MARA211217C00100000,Buy,Filled,1,1,@2.57,2.57,DAY,11/15/2021 15:41:19 EST,11/15/2021 15:41:19 EST
AAPL211119C00152500,AAPL211119C00152500,Buy,Filled,1,1,@0.520,0.520,DAY,11/15/2021 15:32:10 EST,11/15/2021 15:32:37 EST
AMC211119C00045000,AMC211119C00045000,Buy,Filled,1,1,@1.15,1.15,DAY,11/15/2021 14:27:31 EST,11/15/2021 14:27:31 EST
LCID211119P00040000,LCID211119P00040000,Buy,Filled,1,1,@1.23,1.23,DAY,11/15/2021 13:36:48 EST,11/15/2021 13:36:48 EST
SOFI211119C00025000,SOFI211119C00025000,Sell,Filled,3,3,@0.170,0.170,DAY,11/15/2021 13:24:28 EST,11/15/2021 13:24:28 EST
SU220318C00030000,SU220318C00030000,Buy,Filled,1,1,@0.900,0.900,DAY,11/15/2021 13:21:21 EST,11/15/2021 13:21:21 EST
XEL211217C00070000,XEL211217C00070000,Buy,Filled,5,5,@0.150,0.150,DAY,11/15/2021 13:12:09 EST,11/15/2021 13:12:09 EST
BABA211126C00185000,BABA211126C00185000,Buy,Filled,1,1,@1.19,1.19,DAY,11/15/2021 13:09:03 EST,11/15/2021 13:09:03 EST
RIOT211119C00046000,RIOT211119C00046000,Sell,Filled,1,1,@1.63,1.63,DAY,11/15/2021 12:28:41 EST,11/15/2021 12:28:41 EST
BA211119C00240000,BA211119C00240000,Buy,Filled,1,1,@1.70,1.70,DAY,11/15/2021 12:11:08 EST,11/15/2021 12:11:34 EST
TTD211119C00110000,TTD211119C00110000,Sell,Filled,1,1,@2.73,2.73,DAY,11/15/2021 11:36:13 EST,11/15/2021 11:36:13 EST
RBLX211217C00115000,RBLX211217C00115000,Buy,Filled,1,1,@6.25,6.25,DAY,11/15/2021 10:37:42 EST,11/15/2021 10:37:42 EST
RIOT211119C00046000,RIOT211119C00046000,Buy,Filled,1,1,@2.80,2.80,DAY,11/15/2021 10:23:45 EST,11/15/2021 10:23:45 EST
TTD211119C00110000,TTD211119C00110000,Sell,Filled,1,1,@1.75,1.75,DAY,11/15/2021 10:20:41 EST,11/15/2021 10:20:41 EST
TTD211119C00110000,TTD211119C00110000,Sell,Cancelled,0,1,@1.75,,DAY,11/15/2021 09:57:39 EST,
SNAP211126C00060000,SNAP211126C00060000,Buy,Filled,2,2,@0.790,0.790,DAY,11/15/2021 09:53:34 EST,11/15/2021 09:53:34 EST
SOFI211119C00025000,SOFI211119C00025000,Buy,Filled,3,3,@0.360,0.360,DAY,11/15/2021 09:48:30 EST,11/15/2021 09:48:30 EST
FB211203C00395000,FB211203C00395000,Buy,Cancelled,0,1,@1.00,,DAY,11/15/2021 09:43:57 EST,
QCOM211119C00170000,QCOM211119C00170000,Sell,Filled,1,1,@2.94,2.94,DAY,11/15/2021 09:34:10 EST,11/15/2021 09:34:10 EST
SNDL211231C00001500,SNDL211231C00001500,Buy,Filled,5,5,@0.110,0.110,GTC,11/14/2021 20:51:09 EST,11/15/2021 09:30:08 EST
SNDL220121C00001500,SNDL220121C00001500,Buy,Filled,10,10,@0.130,0.130,GTC,11/14/2021 20:49:11 EST,11/15/2021 09:30:05 EST
TTD211119C00115000,TTD211119C00115000,Buy,Cancelled,0,3,@0.500,,GTC,11/14/2021 20:42:07 EST,
TTD211119C00110000,TTD211119C00110000,Buy,Filled,2,2,@0.750,0.750,GTC,11/14/2021 20:41:58 EST,11/15/2021 09:30:03 EST
NFLX211119C00710000,NFLX211119C00710000,Buy,Filled,1,1,@2.60,2.60,DAY,11/12/2021 15:28:09 EST,11/12/2021 15:28:09 EST
AMD211112C00165000,AMD211112C00165000,Sell,Cancelled,0,1,@0.010,,DAY,11/12/2021 13:56:35 EST,
AMD211112C00150000,AMD211112C00150000,Sell,Filled,1,1,@0.070,0.070,DAY,11/12/2021 13:56:24 EST,11/12/2021 13:56:24 EST
PLUG211119C00044000,PLUG211119C00044000,Buy,Filled,2,2,@1.21,1.21,DAY,11/12/2021 10:02:45 EST,11/12/2021 10:02:45 EST
AMD211112C00150000,AMD211112C00150000,Buy,Filled,1,1,@0.560,0.560,DAY,11/11/2021 14:01:53 EST,11/11/2021 14:01:54 EST
QCOM211119C00170000,QCOM211119C00170000,Buy,Filled,1,1,@1.77,1.77,DAY,11/11/2021 11:40:18 EST,11/11/2021 11:42:38 EST
AMC211112C00048000,AMC211112C00048000,Sell,Filled,2,2,@0.060,0.060,DAY,11/11/2021 11:39:29 EST,11/11/2021 11:39:29 EST
SU220318C00030000,SU220318C00030000,Buy,Filled,2,2,@0.950,0.950,DAY,11/11/2021 11:29:42 EST,11/11/2021 11:33:26 EST
RBLX211112C00105000,RBLX211112C00105000,Sell,Filled,1,1,@1.25,1.25,DAY,11/11/2021 10:58:03 EST,11/11/2021 11:10:36 EST
PLUG211119C00044000,PLUG211119C00044000,Buy,Filled,2,2,@2.00,2.00,DAY,11/11/2021 10:45:17 EST,11/11/2021 10:45:17 EST
RBLX211112C00105000,RBLX211112C00105000,Buy,Filled,1,1,@1.05,1.05,DAY,11/11/2021 10:42:36 EST,11/11/2021 10:42:37 EST
RBLX211119C00110000,RBLX211119C00110000,Buy,Cancelled,0,1,@3.00,,DAY,11/09/2021 12:15:57 EST,
RBLX211119C00130000,RBLX211119C00130000,Buy,Cancelled,0,2,@1.35,,DAY,11/09/2021 09:33:15 EST,
AMC211112C00048000,AMC211112C00048000,Buy,Filled,2,2,@0.830,0.830,DAY,11/09/2021 09:31:36 EST,11/09/2021 09:31:36 EST
RBLX211112C00100000,RBLX211112C00100000,Buy,Cancelled,0,50,@0.250,,GTC,11/08/2021 17:49:17 EST,
AMD211112C00165000,AMD211112C00165000,Sell,Filled,4,4,@1.85,1.85,DAY,11/08/2021 11:45:48 EST,11/08/2021 11:48:20 EST
AMD211112C00165000,AMD211112C00165000,Buy,Filled,5,5,@1.12,1.12,DAY,11/08/2021 11:22:26 EST,11/08/2021 11:22:26 EST
AMD211112C00150000,AMD211112C00150000,Buy,Cancelled,0,1,@2.86,,DAY,11/08/2021 11:08:56 EST,
LCID211112P00042000,LCID211112P00042000,Sell,Filled,1,1,@2.10,2.10,DAY,11/08/2021 10:47:03 EST,11/08/2021 10:47:03 EST
LCID211112P00042000,LCID211112P00042000,Buy,Filled,1,1,@2.25,2.25,DAY,11/08/2021 10:41:58 EST,11/08/2021 10:41:58 EST
LCID211112C00045000,LCID211112C00045000,Sell,Filled,1,1,@2.75,2.75,DAY,11/08/2021 10:38:59 EST,11/08/2021 10:38:59 EST
LCID211112C00045000,LCID211112C00045000,Buy,Filled,1,1,@3.30,3.30,DAY,11/08/2021 10:31:01 EST,11/08/2021 10:31:04 EST
SOFI211015C00020000,SOFI211015C00020000,Sell,Filled,1,1,@0.110,0.110,DAY,10/12/2021 09:28:33 EDT,10/12/2021 09:30:13 EDT
LCID210917C00020000,LCID210917C00020000,Buy,Cancelled,0,1,@0.900,,DAY,09/07/2021 15:22:23 EDT,
AAPL210813C00149000,AAPL210813C00149000,Buy,Cancelled,0,2,@0.470,,DAY,08/13/2021 09:44:19 EDT,
AMD210813C00113000,AMD210813C00113000,Buy,Cancelled,0,1,@0.780,,DAY,08/10/2021 09:47:58 EDT,
CVS210820C00084000,CVS210820C00084000,Sell,Filled,1,1,@0.310,0.310,DAY,08/09/2021 10:10:56 EDT,08/09/2021 10:10:56 EDT
GLD210813C00165500,GLD210813C00165500,Sell,Filled,2,2,@0.360,0.360,DAY,08/09/2021 10:08:13 EDT,08/09/2021 10:08:14 EDT
MSFT210813C00297500,MSFT210813C00297500,Sell,Filled,1,1,@0.230,0.230,DAY,08/09/2021 10:04:48 EDT,08/09/2021 10:04:48 EDT
MVIS210820C00018000,MVIS210820C00018000,Buy,Filled,3,3,@0.680,0.680,DAY,08/09/2021 09:57:51 EDT,08/09/2021 09:57:52 EDT
X210827C00026500,X210827C00026500,Buy,Cancelled,0,1,@1.24,,DAY,08/09/2021 09:51:14 EDT,
MSFT210813C00297500,MSFT210813C00297500,Buy,Filled,1,1,@0.250,0.250,DAY,08/09/2021 09:47:43 EDT,08/09/2021 09:47:43 EDT
GLD210813C00165500,GLD210813C00165500,Buy,Filled,2,2,@0.480,0.480,DAY,08/09/2021 09:38:45 EDT,08/09/2021 09:38:45 EDT
NIO210806C00047000,NIO210806C00047000,Sell,Cancelled,0,1,@0.060,,DAY,08/06/2021 09:14:53 EDT,
SOFI211015C00020000,SOFI211015C00020000,Buy,Filled,1,1,@1.23,1.23,DAY,08/04/2021 13:50:51 EDT,08/04/2021 13:50:51 EDT
NIO210806C00047000,NIO210806C00047000,Sell,Cancelled,0,1,@0.420,,DAY,08/04/2021 10:13:20 EDT,
SPY210804C00441000,SPY210804C00441000,Sell,Cancelled,0,1,@0.400,,DAY,08/04/2021 10:09:48 EDT,
SPY210804C00441000,SPY210804C00441000,Sell,Cancelled,0,2,@0.020,,DAY,08/04/2021 10:02:51 EDT,
SPY210804C00441000,SPY210804C00441000,Sell,Filled,1,1,@0.320,0.320,DAY,08/04/2021 09:59:04 EDT,08/04/2021 10:02:25 EDT
SPY210804C00441000,SPY210804C00441000,Buy,Filled,1,1,@0.250,0.250,DAY,08/04/2021 09:53:38 EDT,08/04/2021 09:53:51 EDT
SPY210804C00441000,SPY210804C00441000,Buy,Filled,2,2,@0.310,0.310,DAY,08/04/2021 09:52:12 EDT,08/04/2021 09:52:12 EDT
NIO210806C00047000,NIO210806C00047000,Sell,Filled,1,1,@0.440,0.440,DAY,08/04/2021 09:49:32 EDT,08/04/2021 10:12:58 EDT
NIO210806C00047000,NIO210806C00047000,Buy,Filled,2,2,@0.400,0.400,DAY,08/04/2021 09:48:28 EDT,08/04/2021 09:48:29 EDT
QQQ210730C00370000,QQQ210730C00370000,Sell,Filled,1,1,@0.200,0.200,DAY,07/29/2021 15:31:24 EDT,07/29/2021 15:31:24 EDT
UBER210730C00044500,UBER210730C00044500,Sell,Filled,1,1,@0.660,0.660,DAY,07/29/2021 10:53:38 EDT,07/29/2021 10:53:39 EDT
WKHS210806C00013500,WKHS210806C00013500,Sell,Filled,5,5,@0.340,0.340,DAY,07/29/2021 10:48:06 EDT,07/29/2021 10:48:06 EDT
WKHS210806C00013500,WKHS210806C00013500,Sell,Cancelled,0,5,@0.320,,DAY,07/29/2021 10:30:32 EDT,
WKHS210806C00013500,WKHS210806C00013500,Sell,Cancelled,0,5,@0.350,,DAY,07/29/2021 10:27:43 EDT,
NIO210730C00044000,NIO210730C00044000,Sell,Filled,5,5,@0.250,0.250,DAY,07/29/2021 10:18:28 EDT,07/29/2021 10:18:29 EDT
